0 0.00485726 2.63395e-05 A1m pion_proj0_p000_A1
1 0.0130607 3.92975e-05 D4A2 pion_proj0_p100_H0D4A2
2 0.0213808 7.28797e-05 D2A2 pion_proj0_p110_H0D2A2
3 0.0298432 0.000114369 D3A2 pion_proj0_p111_H0D3A2
4 0.0378088 0.000156097 D4A2 pion_proj0_p200_H0D4A2
