1 0.218533 0.000194076 0.3 pion 1
1 0.397496 0.00254953 0.3 pion 1
1 0.473438 0.00277862 0.3 pion 1
2 0.267249 0.000293419 0.3 rho 2
2 0.268492 0.000316493 0.3 rho 2
2 0.268892 0.000327712 0.3 rho 2
