0 0.21222 0.00195998 T1m pion_proj4_p000_T1
1 0.221645 0.00450053 D4A1 pion_proj4_p100_H0D4A1
1 0.224059 0.00436213 D4E2 pion_proj4_p100_H1D4E2
2 0.240933 0.00290657 D2A1 pion_proj4_p110_H0D2A1
2 0.272842 0.00326716 D2B1 pion_proj4_p110_H1D2B1
2 0.230235 0.00486145 D2B2 pion_proj4_p110_H1D2B2
3 0.262363 0.00311234 D3A1 pion_proj4_p111_H0D3A1
3 0.261741 0.00310246 D3E2 pion_proj4_p111_H1D3E2
4 0.272122 0.0102926 D4A1 pion_proj4_p200_H0D4A1
4 0.261243 0.00676292 D4E2 pion_proj4_p200_H1D4E2
