0 0.232414 0.00475722 T1m rho_proj3_p000_T1
1 0.250258 0.00442819 D4A1 rho_proj3_p100_H0D4A1
1 0.252175 0.00439121 D4E2 rho_proj3_p100_H1D4E2
2 0.269327 0.00351359 D2A1 rho_proj3_p110_H0D2A1
2 0.264293 0.0047925 D2B1 rho_proj3_p110_H1D2B1
2 0.267711 0.00477337 D2B2 rho_proj3_p110_H1D2B2
3 0.28967 0.00466802 D3A1 rho_proj3_p111_H0D3A1
3 0.281775 0.0063663 D3E2 rho_proj3_p111_H1D3E2
4 0.298765 0.00518241 D4A1 rho_proj3_p200_H0D4A1
4 0.299093 0.00637892 D4E2 rho_proj3_p200_H1D4E2
