0 0.20993 0.002841 A1p a_proj1_p000_A1
1 0.21944 0.00412407 D4A1 a_proj1_p100_H0D4A1
2 0.237343 0.00252991 D2A1 a_proj1_p110_H0D2A1
3 0.254981 0.00787126 D3A1 a_proj1_p111_H0D3A1
4 0.266823 0.0064163 D4A1 a_proj1_p200_H0D4A1
