0 0.0467276 8.79204e-05
1 0.0590288 0.000102237
1 0.0593586 0.000121478
2 0.0714409 0.000182936
2 0.072088 0.000169952
2 0.0723009 0.000171404
3 0.0844288 0.000168179
3 0.0852444 0.000213829
4 0.0956517 0.000215283
4 0.0969203 0.000296692
