0 0.208235 0.00232337 A1m pion_proj2_p000_A1
1 0.214123 0.00569796 D4A2 pion_proj2_p100_H0D4A2
2 0.224143 0.00263101 D2A2 pion_proj2_p110_H0D2A2
3 0.253857 0.00259642 D3A2 pion_proj2_p111_H0D3A2
4 0.275284 0.00290272 D4A2 pion_proj2_p200_H0D4A2
