0 0.135125 0.000844278 A1m pion_proj1_p000_A1
1 0.148084 0.00122508 D4A2 pion_proj1_p100_H0D4A2
2 0.158003 0.00202687 D2A2 pion_proj1_p110_H0D2A2
3 0.170155 0.00279124 D3A2 pion_proj1_p111_H0D3A2
4 0.18611 0.00344403 D4A2 pion_proj1_p200_H0D4A2
