0 0.216166 0.000203363
1 0.24299 0.000203548
1 0.243636 0.000249301
2 0.267249 0.000293419
2 0.268492 0.000316493
2 0.268892 0.000327712
3 0.290566 0.000289399
3 0.291966 0.000366188
4 0.309276 0.000348045
4 0.31132 0.000476507
