0 0.0048217 2.18796e-05 A1m pion_proj10_p000_A1
1 0.0130532 3.81853e-05 D4A2 pion_proj10_p100_H0D4A2
2 0.0213523 7.07995e-05 D2A2 pion_proj10_p110_H0D2A2
3 0.0296619 0.00011821 D3A2 pion_proj10_p111_H0D3A2
4 0.0378569 0.000137056 D4A2 pion_proj10_p200_H0D4A2
