0 0.152983 0.00213498 T1m rho_proj1_p000_T1
1 0.16822 0.0013421 D4A1 rho_proj1_p100_H0D4A1
1 0.16557 0.00218432 D4E2 rho_proj1_p100_H1D4E2
2 0.177208 0.00438254 D2A1 rho_proj1_p110_H0D2A1
2 0.182977 0.00189235 D2B1 rho_proj1_p110_H1D2B1
2 0.183851 0.00417233 D2B2 rho_proj1_p110_H1D2B2
3 0.191624 0.00349475 D3A1 rho_proj1_p111_H0D3A1
3 0.190376 0.00355516 D3E2 rho_proj1_p111_H1D3E2
4 0.209558 0.00396929 D4A1 rho_proj1_p200_H0D4A1
4 0.20948 0.00443728 D4E2 rho_proj1_p200_H1D4E2
