0 0.0220172 3.7216e-05 A1m pion_proj0_p000_A1
1 0.0349145 4.81469e-05 D4A2 pion_proj0_p100_H0D4A2
2 0.0478106 8.11253e-05 D2A2 pion_proj0_p110_H0D2A2
3 0.0608267 0.000110184 D3A2 pion_proj0_p111_H0D3A2
4 0.0730177 0.000177113 D4A2 pion_proj0_p200_H0D4A2
