0 0.177013 0.00111472
1 0.190232 0.00180935
1 0.190457 0.00169501
2 0.206252 0.00156875
2 0.203626 0.00156121
2 0.203116 0.00298008
3 0.213729 0.00414169
3 0.217076 0.00259572
4 0.228945 0.00271585
4 0.235446 0.00186689
