0 0.156722 0.00278374
1 0.168335 0.00171057
1 0.167062 0.00170731
2 0.184195 0.00266619
2 0.184257 0.00204571
2 0.18648 0.00501171
3 0.20408 0.00243113
3 0.200634 0.00610804
4 0.206878 0.00466081
4 0.219693 0.00818066
