0 0.156722 0.00278374
1 0.16714 0.00170844
1 0.167062 0.00170731
2 0.177208 0.00438254
2 0.184257 0.00204571
2 0.18471 0.0150056
3 0.20408 0.00243113
3 0.200634 0.00610804
4 0.206878 0.00466081
4 0.219693 0.00818066
