0 0.232414 0.00475722
1 0.250258 0.00442819
1 0.252175 0.00439121
2 0.269327 0.00351359
2 0.264293 0.0047925
2 0.267711 0.00477337
3 0.28967 0.00466802
3 0.27625 0.00592328
4 0.298765 0.00518241
4 0.299093 0.00637892
