0 0.175653 0.00145246 T1m rho_proj2_p000_T1
1 0.189561 0.00160719 D4A1 rho_proj2_p100_H0D4A1
1 0.187724 0.00158355 D4E2 rho_proj2_p100_H1D4E2
2 0.206252 0.00156875 D2A1 rho_proj2_p110_H0D2A1
2 0.203761 0.00263988 D2B1 rho_proj2_p110_H1D2B1
2 0.203175 0.00167404 D2B2 rho_proj2_p110_H1D2B2
3 0.216099 0.00269474 D3A1 rho_proj2_p111_H0D3A1
3 0.214717 0.00199005 D3E2 rho_proj2_p111_H1D3E2
4 0.230688 0.00249053 D4A1 rho_proj2_p200_H0D4A1
4 0.233743 0.00163506 D4E2 rho_proj2_p200_H1D4E2
