0 0.0878263 0.000670812 A1p a_proj0_p000_A1
1 0.0999593 0.00067511 D4A1 a_proj0_p100_H0D4A1
2 0.114281 0.000698605 D2A1 a_proj0_p110_H0D2A1
3 0.128261 0.00145006 D3A1 a_proj0_p111_H0D3A1
4 0.137006 0.00175516 D4A1 a_proj0_p200_H0D4A1
