0 0.107352 0.000525909 T1p b_proj4_p000_T1
1 0.120058 0.00068988 D4A2 b_proj4_p100_H0D4A2
1 0.119494 0.000751851 D4E2 b_proj4_p100_H1D4E2
2 0.133773 0.000791601 D2A2 b_proj4_p110_H0D2A2
2 0.134215 0.000990873 D2B1 b_proj4_p110_H1D2B1
2 0.133077 0.000917842 D2B2 b_proj4_p110_H1D2B2
3 0.14814 0.00106165 D3A2 b_proj4_p111_H0D3A2
3 0.146103 0.00124277 D3E2 b_proj4_p111_H1D3E2
4 0.159887 0.00162311 D4A2 b_proj4_p200_H0D4A2
4 0.160643 0.00125905 D4E2 b_proj4_p200_H1D4E2
