a_rho_2xD1_J1__J0_H0D2A1 0.0162470679824312 0 +
a_a0xD2_J0__J0_H0D2A1 0.417674498418382 0 -
a_b1xD2_J1__J0_H0D2A1 0.00925407201880529 0 +
a_rhoxD1_J1__J0_H0D2A1 0.421501420112221 0 +
a_a0xD0_J0__J0_H0D2A1 1 0 -
pion_rhoxD2_J1__J1_H0D2A1 0.135683489728633 1 -
pion_rho_2xD2_J1__J1_H0D2A1 0.275529529628045 1 -
pion_b0xD1_J1__J1_H0D2A1 0.552057112358572 1 -
pion_b1xD1_J1__J1_H0D2A1 0.107160873290156 1 -
a_a0xD2_J2__J2_H2D2A1 0.0778332532114977 2 -
a_a1xD2_J2__J2_H2D2A1 0.0193797686687031 2 +
pion_b1xD1_J1__J2_H2D2A1 0.0792218214027504 2 -
a_b1xD2_J1__J2_H2D2A1 0.0518226771291905 2 +
a_rho_2xD1_J1__J2_H0D2A1 0.0664184782402974 2 -
a_rhoxD1_J1__J2_H0D2A1 0.0725048356997664 2 -
pion_pion_2xD2_J2__J2_H2D2A1 0.00194909298296749 2 +
a_a0xD2_J2__J2_H0D2A1 0.152805589097374 2 +
a_rho_2xD1_J1__J2_H2D2A1 0.0881621565012876 2 +
pion_rhoxD2_J1__J2_H2D2A1 0.0841953054913109 2 +
a_rhoxD1_J1__J2_H2D2A1 0.0328626964089015 2 +
a_a1xD2_J2__J2_H0D2A1 0.164962658177537 2 -
pion_pionxD2_J2__J2_H2D2A1 0.042361108482442 2 -
pion_rho_2xD2_J1__J2_H2D2A1 0.0654120975139519 2 +
a_b1xD2_J1__J2_H0D2A1 0.0121376631930381 2 +
a_a1xD2_J2__J3_H2D2A1 0.00794843939067028 3 -
